0,1,2,3,4,5,6,7,8,9,10,11
14351,A,,,participants,discuss,concepts,O,0.001337422,1,0.780487805,"0.7090163934426229
"
14352,O,,,,discuss,concepts,O,0.012792525,1,0.780487805,"0.7090163934426229
"
14353,O,,,,reach,goals,O,0.002341644,1,0.780487805,"0.7090163934426229
"
14354,S,,,catastrophe,become,,A,0.99180001,1,0.780487805,"0.7090163934426229
"
14355,O,,,,make,concerns,A,0.998699665,1,0.780487805,"0.7090163934426229
"
14356,O,,,,use,power,O,0.005166922,1,0.780487805,"0.7090163934426229
"
14357,S,,,Austria,decide,,A,0.999767363,1,0.780487805,"0.7090163934426229
"
14358,O,,,,forgo,use,O,0.109101981,1,0.780487805,"0.7090163934426229
"
14359,A,,,countries,adopt,course,A,0.999853134,1,0.780487805,"0.7090163934426229
"
14360,O,,,,adopt,course,O,0.017482607,1,0.780487805,"0.7090163934426229
"
14361,O,,,,make,statement,O,0.000229954,1,0.780487805,"0.7090163934426229
"
14362,A,,,New,record,case,A,0.961317122,1,0.780487805,"0.7090163934426229
"
14363,O,,,,record,case,O,6.47E-08,1,0.780487805,"0.7090163934426229
"
14364,O,,,,have,case,O,7.26E-05,1,0.780487805,"0.7090163934426229
"
14365,A,,,individual,enter,country,A,0.999998569,1,0.780487805,"0.7090163934426229
"
14366,O,,,,enter,country,A,0.992851675,1,0.780487805,"0.7090163934426229
"
14367,O,,,,spend,weeks,O,0.025949378,1,0.780487805,"0.7090163934426229
"
14368,O,,,,experience,outbreak,O,0.005541388,1,0.780487805,"0.7090163934426229
"
14369,A,,,news,have,contact,A,0.999869704,1,0.780487805,"0.7090163934426229
"
14370,A,,,individual,have,contact,A,0.763470411,1,0.780487805,"0.7090163934426229
"
14371,O,,,,have,contact,O,0.021018712,1,0.780487805,"0.7090163934426229
"
14372,A,,,family,take,measures,O,0.465564936,1,0.780487805,"0.7090163934426229
"
14373,O,,,,take,measures,O,0.026904626,1,0.780487805,"0.7090163934426229
"
14374,S,,,service,work,,O,0.004337628,1,0.780487805,"0.7090163934426229
"
14375,O,,,,contain,case,O,6.74E-07,1,0.780487805,"0.7090163934426229
"
14376,O,,,,limit,risk,O,5.28E-05,1,0.780487805,"0.7090163934426229
"
14377,S,,,tracing,begin,,A,0.904078007,1,0.780487805,"0.7090163934426229
"
14378,S-passive,,,people,trace,,A,0.868908167,1,0.780487805,"0.7090163934426229
"
14379,S,,,staff,remain,,A,0.970603645,1,0.780487805,"0.7090163934426229
"
14380,O,,,,monitor,situation,O,2.00E-06,1,0.780487805,"0.7090163934426229
"
14381,O,,,,give,advice,O,0.000249069,1,0.780487805,"0.7090163934426229
"
14382,O,,,,provide,reassurance,O,0.001202728,1,0.780487805,"0.7090163934426229
"
14383,O,,,,answer,questions,O,0.083042666,1,0.780487805,"0.7090163934426229
"
14384,O,,,,provide,information,O,1.60E-06,1,0.780487805,"0.7090163934426229
"
14385,S,,,situation,continue,,O,0.000656809,1,0.780487805,"0.7090163934426229
"
14386,S,,,Director,say,,A,0.992660522,1,0.780487805,"0.7090163934426229
"
14387,A,,,New,take,that,A,0.931397557,1,0.780487805,"0.7090163934426229
"
14388,O,,,,use,tools,O,0.009596523,1,0.780487805,"0.7090163934426229
"
14389,O,,,,highlight,importance,A,0.5,1,0.780487805,"0.7090163934426229
"
14390,A,,,Government,take,decisions,A,0.965644717,1,0.780487805,"0.7090163934426229
"
14391,O,,,,take,decisions,O,2.49E-05,1,0.780487805,"0.7090163934426229
"
14392,O,,,,keep,COVID,O,0.002317136,1,0.780487805,"0.7090163934426229
"
14393,S,,,Cabinet,decide,,A,0.99998951,1,0.780487805,"0.7090163934426229
"
14394,O,,,,extend,restrictions,O,0.006168463,1,0.780487805,"0.7090163934426229
"
14395,A,,,restrictions,play,role,A,0.999999762,1,0.780487805,"0.7090163934426229
"
14396,O,,,,play,role,O,4.74E-05,1,0.780487805,"0.7090163934426229
"
14397,O,,,,keep,COVID,A,0.799645543,1,0.780487805,"0.7090163934426229
"
14398,O,,,,give,time,O,0.000221466,1,0.780487805,"0.7090163934426229
"
14399,O,,,,understand,disease,A,0.831955433,1,0.780487805,"0.7090163934426229
"
14400,O,,,,ramp,preparations,O,0.000580806,1,0.780487805,"0.7090163934426229
"
14401,S-expletive,,,outbreaks,be,,O,0.138320357,1,0.780487805,"0.7090163934426229
"
14402,S-expletive,,,outbreaks,be,,O,0.101989709,1,0.780487805,"0.7090163934426229
"
14403,O,,,,have,systems,O,0.3885777,1,0.780487805,"0.7090163934426229
"
14404,S-passive,,,outbreaks,locate,,O,0.001068277,1,0.780487805,"0.7090163934426229
"
14405,S,,,isolation,work,,O,0.002252629,1,0.780487805,"0.7090163934426229
"
14406,O,,,,manage,diseases,O,0.313433856,1,0.780487805,"0.7090163934426229
"
14407,O,,,,prove,worth,O,1.49E-05,1,0.780487805,"0.7090163934426229
"
14408,O,,,,step,presence,A,0.988884568,1,0.780487805,"0.7090163934426229
"
14409,S-passive,,,airlines,request,,A,0.999994755,1,0.780487805,"0.7090163934426229
"
14410,O,,,,read,message,O,8.02E-05,1,0.780487805,"0.7090163934426229
"
14411,A,,,arrivals,receive,cards,O,0.000684912,1,0.780487805,"0.7090163934426229
"
14412,O,,,,receive,cards,O,5.67E-05,1,0.780487805,"0.7090163934426229
"
14413,A,,,staff,meet,flights,A,0.972528994,1,0.780487805,"0.7090163934426229
"
14414,O,,,,meet,flights,A,0.789291978,1,0.780487805,"0.7090163934426229
"
14415,S,,,response,ramp,,A,0.999513984,1,0.780487805,"0.7090163934426229
"
14416,O,,,,have,staff,O,0.350800157,1,0.780487805,"0.7090163934426229
"
14417,S-passive,,,decisions,design,,A,0.770768583,1,0.780487805,"0.7090163934426229
"
14418,O,,,,limit,spread,A,0.970846593,1,0.780487805,"0.7090163934426229
"
14419,A,,,system,continue,preparations,O,0.03888635,1,0.780487805,"0.7090163934426229
"
14420,O,,,,continue,preparations,O,0.000222724,1,0.780487805,"0.7090163934426229
"
14421,O,,,,thank,DHBs,A,0.853026092,1,0.780487805,"0.7090163934426229
"
14422,O,,,,protect,public,O,7.78E-05,1,0.780487805,"0.7090163934426229
"
14423,O,,,,have,confidence,O,0.055214334,1,0.780487805,"0.7090163934426229
"
14424,O,,,,have,system,O,0.002139102,1,0.780487805,"0.7090163934426229
"
14425,O,,,,keep,COVID,A,0.623293042,1,0.780487805,"0.7090163934426229
"
14426,O,,,,state,postulates,O,0.232961863,1,0.780487805,"0.7090163934426229
"
14427,O,,,,use,postulates,A,0.992551923,1,0.780487805,"0.7090163934426229
"
14428,O,,,,explain,laws,O,3.16E-05,1,0.780487805,"0.7090163934426229
"
14429,S,,,discussion,come,,O,0.25641039,1,0.780487805,"0.7090163934426229
"
14430,S,,,Leucippus,argue,,A,0.671846747,1,0.780487805,"0.7090163934426229
"
14431,S-passive,,,matter,compose,,O,0.042273957,1,0.780487805,"0.7090163934426229
"
14432,S,,,Aristotle,come,,A,0.5,1,0.780487805,"0.7090163934426229
"
14433,S,,,matter,consist,,O,0.092318185,1,0.780487805,"0.7090163934426229
"
14434,S,,,philosophers,think,,A,0.846306264,1,0.780487805,"0.7090163934426229
"
14435,O,,,,perform,experiments,O,3.58E-06,1,0.780487805,"0.7090163934426229
"
14436,O,,,,test,ideas,O,1.42E-07,1,0.780487805,"0.7090163934426229
"
14437,A,,,view,hold,sway,O,0.103024915,1,0.780487805,"0.7090163934426229
"
14438,O,,,,hold,sway,O,0.000397788,1,0.780487805,"0.7090163934426229
"
14439,S,,,schoolteacher,help,,O,0.000648313,1,0.780487805,"0.7090163934426229
"
14440,O,,,,revolutionize,chemistry,O,0.004601432,1,0.780487805,"0.7090163934426229
"
14441,S-passive,,,behavior,explain,,O,8.30E-06,1,0.780487805,"0.7090163934426229
"
14442,O,,,,use,theory,O,7.58E-05,1,0.780487805,"0.7090163934426229
"
14443,S-passive,,,Matter,compose,,A,1,1,0.780487805,"0.7090163934426229
"
14444,S,,,element,consist,,A,0.666600645,1,0.780487805,"0.7090163934426229
"
14445,O,,,,have,mass,O,1.45E-06,1,0.780487805,"0.7090163934426229
"
14446,A,,,sample,contain,number,O,0.041987106,1,0.780487805,"0.7090163934426229
"
14447,O,,,,contain,number,O,0.008555657,1,0.780487805,"0.7090163934426229
"
14448,O,,,,have,properties,O,1.36E-08,1,0.780487805,"0.7090163934426229
"
14449,A,,,penny,contain,atoms,O,0.007189795,1,0.780487805,"0.7090163934426229
"
14450,O,,,,contain,atoms,A,0.996072054,1,0.780487805,"0.7090163934426229
"
14451,O,,,,have,properties,O,2.70E-08,1,0.780487805,"0.7090163934426229
"
14452,S,,,Atoms,differ,,A,0.997162402,1,0.780487805,"0.7090163934426229
"
14453,S,,,compound,consist,,A,0.943842649,1,0.780487805,"0.7090163934426229
"
14454,S,,,oxide,result,,O,0.017090844,1,0.780487805,"0.7090163934426229
"
14455,S-passive,,,Atoms,create,,A,1,1,0.780487805,"0.7090163934426229
"
14456,O,,,,yield,substances,O,0.079708323,1,0.780487805,"0.7090163934426229
"
14457,S,,,elements,react,,A,0.960282564,1,0.780487805,"0.7090163934426229
"
14458,S,,,atoms,rearrange,,A,0.913986564,1,0.780487805,"0.7090163934426229
"
14459,O,,,,form,compound,O,0.464201957,1,0.780487805,"0.7090163934426229
"
14460,O,,,,contain,copper,O,0.035123605,1,0.780487805,"0.7090163934426229
"
14461,A,,,theory,provide,explanation,O,0.014520828,1,0.780487805,"0.7090163934426229
"
14462,O,,,,provide,explanation,A,0.955045223,1,0.780487805,"0.7090163934426229
"
14463,S,,,element,consist,,O,0.15261583,1,0.780487805,"0.7090163934426229
"
14464,S-passive,,,atoms,create,,A,0.999994636,1,0.780487805,"0.7090163934426229
"
14465,S,,,mass,remain,,O,0.00010265,1,0.780487805,"0.7090163934426229
"
14466,S,,,matter,change,,O,0.129393846,1,0.780487805,"0.7090163934426229
"
14467,O,,,,test,Theory,O,0.100363858,1,0.780487805,"0.7090163934426229
"
14468,A,,,spheres,represent,atoms,O,0.031431735,1,0.780487805,"0.7090163934426229
"
14469,O,,,,represent,atoms,A,0.909854949,1,0.780487805,"0.7090163934426229
"
14470,A,,,spheres,represent,atoms,A,0.927500963,1,0.780487805,"0.7090163934426229
"
14471,O,,,,represent,atoms,A,0.588156104,1,0.780487805,"0.7090163934426229
"
14472,S,,,spheres,touch,,A,0.999970198,1,0.780487805,"0.7090163934426229
"
14473,A,,,change,violate,any,A,0.989270151,1,0.780487805,"0.7090163934426229
"
14474,S,,,materials,consist,,O,0.142203078,1,0.780487805,"0.7090163934426229
"
14475,S,,,products,consist,,A,0.996146679,1,0.780487805,"0.7090163934426229
"
14476,O,,,,violate,postulate,O,0.030305875,1,0.780487805,"0.7090163934426229
"
14477,S-passive,,,atoms,create,,A,0.992924571,1,0.780487805,"0.7090163934426229
"
14478,S,,,atoms,appear,,A,0.847499549,1,0.780487805,"0.7090163934426229
"
14479,O,,,,check,Learning,O,0.11227487,1,0.780487805,"0.7090163934426229
"
14480,A,,,spheres,represent,atoms,O,0.001083892,1,0.780487805,"0.7090163934426229
"
14481,O,,,,represent,atoms,A,0.909854949,1,0.780487805,"0.7090163934426229
"
14482,A,,,spheres,represent,atoms,A,0.99439019,1,0.780487805,"0.7090163934426229
"
14483,O,,,,represent,atoms,A,0.589781523,1,0.780487805,"0.7090163934426229
"
14484,S,,,spheres,touch,,A,0.999970198,1,0.780487805,"0.7090163934426229
"
14485,A,,,change,violate,any,A,0.989270151,1,0.780487805,"0.7090163934426229
"
14486,S,,,materials,consist,,O,0.158288822,1,0.780487805,"0.7090163934426229
"
14487,S,,,products,consist,,A,0.996891797,1,0.780487805,"0.7090163934426229
"
14488,S-passive,,,Atoms,create,,A,1,1,0.780487805,"0.7090163934426229
"
14489,O,,,,describe,reasons,A,0.999993443,1,0.780487805,"0.7090163934426229
"
14490,S,,,Americans,doubt,,A,0.999949813,1,0.780487805,"0.7090163934426229
"
14491,S-passive,,,Abraham,reelect,,A,0.995779872,1,0.780487805,"0.7090163934426229
"
14492,A,,,forces,overpower,Confederacy,O,0.294551462,1,0.780487805,"0.7090163934426229
"
14493,O,,,,overpower,Confederacy,O,0.042635385,1,0.780487805,"0.7090163934426229
"
14494,O,,,,describe,contributions,O,0.000226501,1,0.780487805,"0.7090163934426229
"
14495,A,,,Union,mobilize,resources,A,0.994442642,1,0.780487805,"0.7090163934426229
"
14496,O,,,,mobilize,resources,O,0.000282992,1,0.780487805,"0.7090163934426229
"
14497,A,,,government,oversee,construction,A,0.999997616,1,0.780487805,"0.7090163934426229
"
14498,O,,,,oversee,construction,O,1.07E-05,1,0.780487805,"0.7090163934426229
"
14499,O,,,,use,tracks,O,0.402236342,1,0.780487805,"0.7090163934426229
"
14500,O,,,,allow,North,A,0.995222867,1,0.780487805,"0.7090163934426229
"
14501,O,,,,move,men,A,0.883798718,1,0.780487805,"0.7090163934426229
"
14502,S,,,economy,shift,,A,0.924186289,1,0.780487805,"0.7090163934426229
"
14503,A,,,Confederacy,mobilize,efforts,A,0.992003381,1,0.780487805,"0.7090163934426229
"
14504,O,,,,mobilize,efforts,O,0.326739401,1,0.780487805,"0.7090163934426229
"
14505,O,,,,secure,independence,O,0.012794626,1,0.780487805,"0.7090163934426229
"
14506,O,,,,maintain,slavery,O,0.039535068,1,0.780487805,"0.7090163934426229
"
14507,A,,,Confederacy,experience,hardships,A,0.991449654,1,0.780487805,"0.7090163934426229
"
14508,O,,,,experience,hardships,O,0.156089306,1,0.780487805,"0.7090163934426229
"
14509,O,,,,face,shortage,O,0.296414882,1,0.780487805,"0.7090163934426229
"
14510,A,,,lack,undercut,ability,A,0.999999762,1,0.780487805,"0.7090163934426229
"
14511,O,,,,undercut,ability,O,0.001357287,1,0.780487805,"0.7090163934426229
"
14512,O,,,,sustain,war,O,0.077804856,1,0.780487805,"0.7090163934426229
"
14513,A,,,inflation,lower,morale,A,0.999993563,1,0.780487805,"0.7090163934426229
"
14514,O,,,,lower,morale,O,0.196794763,1,0.780487805,"0.7090163934426229
"
14515,A,,,Confederacy,place,hope,O,0.354017198,1,0.780487805,"0.7090163934426229
"
14516,O,,,,place,hope,A,0.968145072,1,0.780487805,"0.7090163934426229
"
14517,S,,,intervention,remain,,A,1,1,0.780487805,"0.7090163934426229
"
14518,S,,,Napoleon,believe,,A,0.999999762,1,0.780487805,"0.7090163934426229
"
14519,A,,,War,present,opportunity,A,0.888532817,1,0.780487805,"0.7090163934426229
"
14520,O,,,,present,opportunity,O,4.15E-05,1,0.780487805,"0.7090163934426229
"
14521,O,,,,restore,empire,O,0.039265722,1,0.780487805,"0.7090163934426229
"
14522,S,,,States,preoccupy,,A,0.999983072,1,0.780487805,"0.7090163934426229
"
14523,S,,,time,seem,,O,0.014381153,1,0.780487805,"0.7090163934426229
"
14524,A,,,fleet,take,Veracruz,O,0.126271367,1,0.780487805,"0.7090163934426229
"
14525,O,,,,take,Veracruz,A,0.999997258,1,0.780487805,"0.7090163934426229
"
14526,S,,,French,move,,A,0.999623179,1,0.780487805,"0.7090163934426229
"
14527,O,,,,capture,City,A,0.999998569,1,0.780487805,"0.7090163934426229
"
14528,S,,,advance,come,,O,6.66E-06,1,0.780487805,"0.7090163934426229
"
14529,A,,,forces,defeat,French,O,0.029918838,1,0.780487805,"0.7090163934426229
"
14530,O,,,,defeat,French,A,0.504728258,1,0.780487805,"0.7090163934426229
"
14531,A,,,France,conquer,Mexico,O,0.129788637,1,0.780487805,"0.7090163934426229
"
14532,O,,,,conquer,Mexico,A,0.99980706,1,0.780487805,"0.7090163934426229
"
14533,O,,,,establish,regime,O,1.76E-09,1,0.780487805,"0.7090163934426229
"
14534,A,,,France,use,War,A,0.711412907,1,0.780487805,"0.7090163934426229
"
14535,O,,,,use,War,A,0.584883928,1,0.780487805,"0.7090163934426229
"
14536,O,,,,provide,pretext,O,5.44E-08,1,0.780487805,"0.7090163934426229
"
14537,O,,,,reestablish,holdings,O,3.59E-06,1,0.780487805,"0.7090163934426229
"
14538,A,,,Confederacy,have,confidence,A,0.721075416,1,0.780487805,"0.7090163934426229
"
14539,O,,,,have,confidence,O,0.153531775,1,0.780487805,"0.7090163934426229
"
14540,O,,,,find,ally,A,0.544952631,1,0.780487805,"0.7090163934426229
"
14541,S,,,Southerners,hope,,A,1,1,0.780487805,"0.7090163934426229
"
14542,A,,,dependence,keep,country,O,0.001627678,1,0.780487805,"0.7090163934426229
"
14543,O,,,,keep,country,A,0.993499398,1,0.780487805,"0.7090163934426229
"
14544,A,,,fact,raise,hopes,A,0.999987364,1,0.780487805,"0.7090163934426229
"
14545,S,,,British,prove,,O,0.417103052,1,0.780487805,"0.7090163934426229
"
14546,O,,,,build,ships,A,0.98488313,1,0.780487805,"0.7090163934426229
"
14547,O,,,,raise,hopes,A,0.772587478,1,0.780487805,"0.7090163934426229
"
14548,A,,,Confederacy,purchase,two,A,0.999979973,1,0.780487805,"0.7090163934426229
"
14549,S,,,commitment,work,,O,0.00209913,1,0.780487805,"0.7090163934426229
"
14550,A,,,Britain,abolish,slavery,A,0.743474662,1,0.780487805,"0.7090163934426229
"
14551,O,,,,abolish,slavery,O,0.002447103,1,0.780487805,"0.7090163934426229
"
14552,A,,,Proclamation,end,doubts,O,0.099951297,1,0.780487805,"0.7090163934426229
"
14553,O,,,,end,doubts,O,0.015331573,1,0.780487805,"0.7090163934426229
"
14554,S,,,British,have,,O,0.012488295,1,0.780487805,"0.7090163934426229
"
14555,A,,,Britain,disappoint,hope,A,0.974043667,1,0.780487805,"0.7090163934426229
"
14556,O,,,,disappoint,hope,A,0.981664419,1,0.780487805,"0.7090163934426229
"
14557,O,,,,leave,states,A,0.781444252,1,0.780487805,"0.7090163934426229
"
14558,O,,,,leave,Union,A,0.995959222,1,0.780487805,"0.7090163934426229
"
14559,A,,,forces,use,contrabands,O,0.016385393,1,0.780487805,"0.7090163934426229
"
14560,O,,,,use,contrabands,O,0.00874278,1,0.780487805,"0.7090163934426229
"
14561,S,,,Proclamation,lead,,O,0.477445424,1,0.780487805,"0.7090163934426229
"
14562,S,,,numbers,enlist,,A,0.670829773,1,0.780487805,"0.7090163934426229
"
14563,S,,,numbers,swell,,O,0.232441559,1,0.780487805,"0.7090163934426229
"
14564,S,,,Racism,run,,A,0.999978662,1,0.780487805,"0.7090163934426229
"
14565,O,,,,fuel,belief,O,0.000392581,1,0.780487805,"0.7090163934426229
"
14566,S,,,Union,fear,,A,1,1,0.780487805,"0.7090163934426229
"
14567,A,,,soldiers,see,duty,A,0.5,1,0.780487805,"0.7090163934426229
"
14568,O,,,,see,duty,O,0.090938419,1,0.780487805,"0.7090163934426229
"
14569,A,,,factors,affect,types,A,0.81131047,1,0.780487805,"0.7090163934426229
"
14570,O,,,,affect,types,O,0.013083746,1,0.780487805,"0.7090163934426229
"
14571,S-passive,,,regiments,limit,,A,0.997282982,1,0.780487805,"0.7090163934426229
"
14572,O,,,,haul,supplies,O,0.007942629,1,0.780487805,"0.7090163934426229
"
14573,O,,,,dig,trenches,O,0.016875621,1,0.780487805,"0.7090163934426229
"
14574,O,,,,do,types,O,0.277624846,1,0.780487805,"0.7090163934426229
"
14575,A,,,daguerreotype,illustrate,three,O,0.485577255,1,0.780487805,"0.7090163934426229
"
14576,A,,,soldiers,receive,wages,A,0.989200115,1,0.780487805,"0.7090163934426229
"
14577,O,,,,receive,wages,O,0.023048444,1,0.780487805,"0.7090163934426229
"
14578,S,,,dollars,deduct,,O,0.001422738,1,0.780487805,"0.7090163934426229
"
14579,A,,,soldiers,receive,dollars,A,0.999230385,1,0.780487805,"0.7090163934426229
"
14580,O,,,,receive,dollars,O,0.000425697,1,0.780487805,"0.7090163934426229
"
14581,S,,,Abolitionists,work,,A,0.999984026,1,0.780487805,"0.7090163934426229
"
14582,O,,,,correct,practice,A,0.927244961,1,0.780487805,"0.7090163934426229
"
14583,S,,,soldiers,begin,,O,0.007466023,1,0.780487805,"0.7090163934426229
"
14584,O,,,,receive,pay,O,0.087615587,1,0.780487805,"0.7090163934426229
"
14585,S,,,soldiers,pose,,A,0.925345957,1,0.780487805,"0.7090163934426229
"
14586,S-passive,,,soldiers,keep,,O,0.458490163,1,0.780487805,"0.7090163934426229
"
14587,O,,,,give,jobs,O,6.94E-05,1,0.780487805,"0.7090163934426229
"
14588,A,,,soldiers,welcome,opportunity,O,0.115904726,1,0.780487805,"0.7090163934426229
"
14589,O,,,,welcome,opportunity,O,5.28E-06,1,0.780487805,"0.7090163934426229
"
14590,O,,,,give,opportunity,O,0.000407007,1,0.780487805,"0.7090163934426229
"
14591,S,,,regiments,do,,O,0.026590182,1,0.780487805,"0.7090163934426229
"
14592,A,,,regiment,distinguish,itself,A,0.999995112,1,0.780487805,"0.7090163934426229
"
14593,O,,,,give,lives,O,0.027201571,1,0.780487805,"0.7090163934426229
"
14594,A,,,Confederacy,show,mercy,A,0.999942541,1,0.780487805,"0.7090163934426229
"
14595,O,,,,show,mercy,O,0.000230907,1,0.780487805,"0.7090163934426229
"
14596,S,,,forces,attempt,,O,0.176529273,1,0.780487805,"0.7090163934426229
"
14597,O,,,,take,Fort,O,0.396941513,1,0.780487805,"0.7090163934426229
"
14598,A,,,troops,overrun,fort,A,0.999942303,1,0.780487805,"0.7090163934426229
"
14599,O,,,,overrun,fort,O,1.31E-06,1,0.780487805,"0.7090163934426229
"
14600,S,,,defenders,surrender,,O,0.01967789,1,0.780487805,"0.7090163934426229
"
14601,O,,,,take,soldiers,O,0.079343371,1,0.780487805,"0.7090163934426229
"
14602,O,,,,do,soldiers,O,0.004900088,1,0.780487805,"0.7090163934426229
"
