0,1,2,3,4,5,6,7,8,9,10,11,12
11303,A,"""Acc",,,instinctul,salva,l-,A,0.71872896,3,0.802325581,"0.8336557059961315
"
11304,O,,,,ieși,vorbe,O,1.22E-06,3,0.802325581,"0.8336557059961315
",
11305,O,,,,rezolva,franțuzoaice,O,0.009738238,3,0.802325581,"0.8336557059961315
",
11306,A,"""Acc",,,limbricania,turna,îl,O,0.000359893,3,0.802325581,"0.8336557059961315
"
11307,O,"""Acc",,,,avea,baza,O,3.92E-07,3,0.802325581,"0.8336557059961315
"
11308,S,"""Acc",,,percheziție,organiza,,O,3.47E-05,3,0.802325581,"0.8336557059961315
"
11309,S,,,Pinky,lăuda,,A,1,3,0.802325581,"0.8336557059961315
",
11310,S,"""Acc",,,pielițele,uni,,A,0.999705255,3,0.802325581,"0.8336557059961315
"
11311,S,"""Acc",,,anii,trece,,A,0.978863537,3,0.802325581,"0.8336557059961315
"
11312,O,"""Acc",,,,da,mână,O,0.282430589,3,0.802325581,"0.8336557059961315
"
11313,O,"""Acc",,,,strânge,instrumentele,O,0.000220159,3,0.802325581,"0.8336557059961315
"
11314,O,,,,discuta,Pink,O,0.066725448,3,0.802325581,"0.8336557059961315
",
11315,O,,,,poseda,cap,O,1.02E-05,3,0.802325581,"0.8336557059961315
",
11316,O,"""Acc",,,,răpi,șansa,O,0.016928034,3,0.802325581,"0.8336557059961315
"
11317,O,"""Acc",,,,crea,senzația,O,0.005869783,3,0.802325581,"0.8336557059961315
"
11318,S-passive,"""Acc",,,Fardul,dispune,,A,0.99935478,3,0.802325581,"0.8336557059961315
"
11319,O,,,,împlini,ani,O,1.50E-06,3,0.802325581,"0.8336557059961315
",
11320,S,"""Acc",,,Sfântul,afla,,A,0.9998191,3,0.802325581,"0.8336557059961315
"
11321,S-expletive,,,Gheorghe,șopti,patroanei,A,1,3,0.802325581,"0.8336557059961315
",
11322,O,"""Dat",,,,șopti,patroanei,O,0.005662112,3,0.802325581,"0.8336557059961315
"
11323,A,"""Acc",,,codana,da,carnea,A,0.992073655,3,0.802325581,"0.8336557059961315
"
11324,O,"""Acc",,,,da,carnea,O,0.041292418,3,0.802325581,"0.8336557059961315
"
11325,O,,,,avea,bani,O,4.59E-05,3,0.802325581,"0.8336557059961315
",
11326,O,"""Acc",,,,rezolva,problema,O,0.000646638,3,0.802325581,"0.8336557059961315
"
11327,O,,,,preocupa,Rembrandt,O,0.101237215,3,0.802325581,"0.8336557059961315
",
11328,O,,,,conține,principiu,O,0.000442292,3,0.802325581,"0.8336557059961315
",
11329,A,,,fenomen,admite,model,A,0.982886732,3,0.802325581,"0.8336557059961315
",
11330,O,,,,admite,model,A,0.997907281,3,0.802325581,"0.8336557059961315
",
11331,S,"""Acc",,,stările,putea,,A,0.817407191,3,0.802325581,"0.8336557059961315
"
11332,S,,,poet,putea,,A,1,3,0.802325581,"0.8336557059961315
",
11333,O,"""Dat",,,,da,poezii,A,0.972635448,3,0.802325581,"0.8336557059961315
"
11334,A,"""Acc",,,englezii,construi,poezia,O,0.002881807,3,0.802325581,"0.8336557059961315
"
11335,O,"""Acc",,,,construi,poezia,O,0.224840194,3,0.802325581,"0.8336557059961315
"
11336,S,,,întâmplări,petrece,,O,0.000529308,3,0.802325581,"0.8336557059961315
",
11337,O,"""Acc",,,,merita,osteneala,O,0.000210044,3,0.802325581,"0.8336557059961315
"
11338,A,,,Eminescu,însemna,Ce,O,0.095963277,3,0.802325581,"0.8336557059961315
",
11339,O,,,,opune,romantism,O,0.319892973,3,0.802325581,"0.8336557059961315
",
11340,O,"""Acc",,,,opune,formele,O,0.004168433,3,0.802325581,"0.8336557059961315
"
11341,A,,,funcții,turbura,o,A,0.95017159,3,0.802325581,"0.8336557059961315
",
11342,S,,,acorduri,rezulta,,A,0.998352051,3,0.802325581,"0.8336557059961315
",
11343,A,"""Acc",,,domnul,datori,lucru,A,0.999934554,3,0.802325581,"0.8336557059961315
"
11344,O,"""Acc",,,,datori,strofele,A,0.500171065,3,0.802325581,"0.8336557059961315
"
11345,O,,,,datori,lucru,O,0.08910051,3,0.802325581,"0.8336557059961315
",
11346,S,"""Acc",,,Sufletul,sta,,O,0.001025179,3,0.802325581,"0.8336557059961315
"
11347,S-expletive,,,Edgar,face,căreia,O,0.177841514,3,0.802325581,"0.8336557059961315
",
11348,S,"""Acc",,,câmpul,corespunde,,O,0.001465601,3,0.802325581,"0.8336557059961315
"
11349,S,"""Acc",,,Patriotismul,consta,,A,0.999056637,3,0.802325581,"0.8336557059961315
"
11350,O,"""Acc",,,,scrie,poezie,O,0.210299134,3,0.802325581,"0.8336557059961315
"
11351,O,"""Acc",,,,lega,destinele,O,3.64E-05,3,0.802325581,"0.8336557059961315
"
11352,A-passive,"""Acc",,,exercițiile,interzice,#NAME?,A,0.992371082,3,0.802325581,"0.8336557059961315
"
11353,A,"""Acc",,,poezie,turbura,acordul,A,0.999986529,3,0.802325581,"0.8336557059961315
"
11354,O,"""Acc",,,,turbura,acordul,O,0.308028758,3,0.802325581,"0.8336557059961315
"
11355,O,,,,atribui,procedeu,O,0.000230681,3,0.802325581,"0.8336557059961315
",
11356,S,,,Rimbaud,strădui,,A,1,3,0.802325581,"0.8336557059961315
",
11357,O,"""Acc",,,,alcătui,frază,O,0.153070226,3,0.802325581,"0.8336557059961315
"
11358,A,"""Acc",,,răspunsul,sosi,#NAME?,O,0.033808656,3,0.802325581,"0.8336557059961315
"
11359,O,"""Acc",,,,realiza,eclipsă,A,0.978618622,3,0.802325581,"0.8336557059961315
"
11360,S,"""Acc",,,Pungașii,cățăra,,O,0.426571727,3,0.802325581,"0.8336557059961315
"
11361,O,"""Acc",,,,aștepta,lucrătorii,A,0.994755149,3,0.802325581,"0.8336557059961315
"
11362,A,,,Popa,pune,patrafirul,A,1,3,0.802325581,"0.8336557059961315
",
11363,O,"""Acc",,,,pune,patrafirul,O,5.09E-07,3,0.802325581,"0.8336557059961315
"
11364,O,"""Acc",,,,lua,Evanghelia,O,0.11624568,3,0.802325581,"0.8336557059961315
"
11365,O,,,,vedea,băiat,O,0.0017327,3,0.802325581,"0.8336557059961315
",
11366,O,,,,promite,bani,O,4.94E-11,3,0.802325581,"0.8336557059961315
",
11367,O,,,,scăpa,hoți,O,0.000292867,3,0.802325581,"0.8336557059961315
",
11368,A,"""Acc",,,Gardianul,face,i-,A,0.999655604,3,0.802325581,"0.8336557059961315
"
11369,A,"""Acc",,,Textele,respecta,normele,A,0.99999702,3,0.802325581,"0.8336557059961315
"
11370,O,"""Acc",,,,respecta,normele,O,0.46575886,3,0.802325581,"0.8336557059961315
"
11371,O,"""Acc",,,,privi,lucrurile,O,0.194112778,3,0.802325581,"0.8336557059961315
"
11372,S,,,Ion,judeca,,A,1,3,0.802325581,"0.8336557059961315
",
11373,O,,,,vizita,Olanda,O,0.048317298,3,0.802325581,"0.8336557059961315
",
11374,S,,,idol,domni,,O,0.006916986,3,0.802325581,"0.8336557059961315
",
11375,S,"""Acc",,,inimă,lămuri,,O,0.031670582,3,0.802325581,"0.8336557059961315
"
11376,O,,,,prefera,Edgar,O,0.000118878,3,0.802325581,"0.8336557059961315
",
11377,S,"""Acc",,,vorbă,fi,,O,5.94E-07,3,0.802325581,"0.8336557059961315
"
11378,A,"""Acc",,,poezie,crea,Fizică,A,0.999788582,3,0.802325581,"0.8336557059961315
"
11379,O,"""Acc",,,,crea,Fizică,O,0.107139848,3,0.802325581,"0.8336557059961315
"
11380,O,"""Acc",,,,prețui,poezia,O,0.060463719,3,0.802325581,"0.8336557059961315
"
11381,O,,,,publica,versuri,O,1.29E-07,3,0.802325581,"0.8336557059961315
",
11382,O,"""Acc",,,,trata,tema,O,0.000138002,3,0.802325581,"0.8336557059961315
"
11383,S,"""Acc",,,durere,mărturisi,,O,0.380549043,3,0.802325581,"0.8336557059961315
"
11384,O,,,,admira,simț,O,1.88E-07,3,0.802325581,"0.8336557059961315
",
11385,A,"""Acc",,,lumea,ști,îl,A,0.999993443,3,0.802325581,"0.8336557059961315
"
11386,A,,,elevi,avea,habar,O,0.396009982,3,0.802325581,"0.8336557059961315
",
11387,O,,,,avea,habar,O,0.13045834,3,0.802325581,"0.8336557059961315
",
11388,A,"""Acc",,,Suprarealiștii,degaja,logica,A,0.5,3,0.802325581,"0.8336557059961315
"
11389,O,"""Acc",,,,degaja,logica,O,0.002252195,3,0.802325581,"0.8336557059961315
"
11390,O,"""Acc",,,,însuși,definiția,O,0.002357652,3,0.802325581,"0.8336557059961315
"
11391,A,"""Acc",,,lirică,sublinia,emoția,A,0.954085648,3,0.802325581,"0.8336557059961315
"
11392,O,"""Acc",,,,sublinia,emoția,O,3.88E-07,3,0.802325581,"0.8336557059961315
"
11393,S,"""Acc",,,cântecul,pluti,,O,0.001021269,3,0.802325581,"0.8336557059961315
"
11394,S-passive,"""Acc",,,umbrele,îmbrățișa,,A,0.985708714,3,0.802325581,"0.8336557059961315
"
11395,O,,,,împrumuta,partipris,O,0.034706187,3,0.802325581,"0.8336557059961315
",
11396,O,"""Dat",,,,împrumuta,pictorilor,O,0.064786121,3,0.802325581,"0.8336557059961315
"
11397,A,"""Acc",,,spiritul,aborda,substanță,O,0.000882358,3,0.802325581,"0.8336557059961315
"
11398,O,"""Acc",,,,aborda,substanță,A,0.5,3,0.802325581,"0.8336557059961315
"
11399,O,"""Acc",,,,manifesta,direcția,O,3.94E-05,3,0.802325581,"0.8336557059961315
"
11400,O,"""Acc",,,,căsca,gura,A,0.529902101,3,0.802325581,"0.8336557059961315
"
11401,O,"""Acc",,,,rosti,vorbele,O,2.78E-06,3,0.802325581,"0.8336557059961315
"
11402,O,"""Acc",,,,scrie,lecția,O,0.00015885,3,0.802325581,"0.8336557059961315
"
11403,A,"""Acc",,,infecțiile,prezenta,risc,A,0.999898791,3,0.802325581,"0.8336557059961315
"
11404,O,,,,prezenta,risc,O,0.072253324,3,0.802325581,"0.8336557059961315
",
11405,S-passive,"""Acc",,,Întreruperea,consemna,,A,1,3,0.802325581,"0.8336557059961315
"
11406,O,"""Acc",,,,continua,tratamentul,O,7.58E-07,3,0.802325581,"0.8336557059961315
"
11407,S-passive,,,reacții,consemna,,O,0.052904449,3,0.802325581,"0.8336557059961315
",
11408,S-passive,,,reacții,consemna,,O,0.003140914,3,0.802325581,"0.8336557059961315
",
11409,S,"""Acc",,,Prezența,reprezenta,,A,0.999908924,3,0.802325581,"0.8336557059961315
"
11410,O,,,,avea,simptome,O,7.20E-07,3,0.802325581,"0.8336557059961315
",
11411,S,"""Acc",,,Durerea,reprezenta,,A,1,3,0.802325581,"0.8336557059961315
"
11412,S-passive,,,deficit,provoca,,A,0.930600941,3,0.802325581,"0.8336557059961315
",
11413,S,"""Acc",,,diagnosticul,sublinia,,A,0.999991298,3,0.802325581,"0.8336557059961315
"
11414,O,"""Acc",,,,ilustra,afirmație,O,0.001290969,3,0.802325581,"0.8336557059961315
"
11415,O,"""Acc",,,,menționa,cazul,O,8.53E-10,3,0.802325581,"0.8336557059961315
"
11416,S-passive,"""Acc",,,diagnosticul,susține,,A,0.999913216,3,0.802325581,"0.8336557059961315
"
11417,S-passive,"""Acc",,,diagnosticul,preciza,,O,0.001453342,3,0.802325581,"0.8336557059961315
"
11418,S,"""Acc",,,tratamentul,putea,,A,0.999997377,3,0.802325581,"0.8336557059961315
"
11419,O,"""Acc",,,,determina,expulzarea,O,0.000108536,3,0.802325581,"0.8336557059961315
"
11420,A,"""Acc",,,efectul,constitui,element,O,0.473163992,3,0.802325581,"0.8336557059961315
"
11421,O,,,,constitui,element,O,0.144452006,3,0.802325581,"0.8336557059961315
",
11422,S,,,dimensiuni,încadra,,A,0.972067475,3,0.802325581,"0.8336557059961315
",
11423,A,"""Acc",,,hipertensiunea,stimula,sinteza,A,0.999999881,3,0.802325581,"0.8336557059961315
"
11424,O,"""Acc",,,,stimula,sinteza,A,0.99782002,3,0.802325581,"0.8336557059961315
"
11425,S,,,Cercetări,arăta,,A,1,3,0.802325581,"0.8336557059961315
",
11426,O,"""Acc",,,,provoca,eliminare,O,0.000339117,3,0.802325581,"0.8336557059961315
"
11427,A,"""Acc",,,Eșuarea,impune,înlăturarea,A,1,3,0.802325581,"0.8336557059961315
"
11428,O,"""Acc",,,,adăuga,anestezia,O,0.016476881,3,0.802325581,"0.8336557059961315
"
11429,O,"""Acc",,,,avea,riscurile,A,0.993638575,3,0.802325581,"0.8336557059961315
"
11430,O,"""Acc",,,,impune,înlăturarea,O,0.0503783,3,0.802325581,"0.8336557059961315
"
11431,A,"""Acc",,,Denumirea,constitui,transliterație,A,0.999918342,3,0.802325581,"0.8336557059961315
"
11432,O,"""Acc",,,,constitui,transliterație,O,0.001030235,3,0.802325581,"0.8336557059961315
"
11433,S-passive,"""Acc",,,mențiunea,dovedi,,A,0.996420622,3,0.802325581,"0.8336557059961315
"
11434,S,"""Acc",,,relevanța,rămâne,,A,0.999998093,3,0.802325581,"0.8336557059961315
"
11435,O,"""Acc",,,,conține,mențiunea,O,0.004211111,3,0.802325581,"0.8336557059961315
"
11436,S,,,Miron,insista,,A,1,3,0.802325581,"0.8336557059961315
",
11437,S-expletive,"""Acc",,,românii,purta,ce,O,0.003117001,3,0.802325581,"0.8336557059961315
"
11438,O,,,,deriva,rumân,A,0.998916984,3,0.802325581,"0.8336557059961315
",
11439,O,,,,deriva,român,A,0.931604028,3,0.802325581,"0.8336557059961315
",
11440,A-passive,"""Acc",,,forma,locui,Romania,A,0.989003599,3,0.802325581,"0.8336557059961315
"
11441,O,,,,locui,Romania,A,0.867083967,3,0.802325581,"0.8336557059961315
",
11442,A-passive,"""Acc",,,denumirea,înlocui,Romania,A,0.999869227,3,0.802325581,"0.8336557059961315
"
11443,O,,,,înlocui,Romania,A,0.879250109,3,0.802325581,"0.8336557059961315
",
11444,S-passive,"""Acc",,,formele,folosi,,O,2.21E-09,3,0.802325581,"0.8336557059961315
"
11445,O,"""Acc",,,,desemna,statul,O,0.002207282,3,0.802325581,"0.8336557059961315
"
11446,O,"""Acc",,,,desemna,poporul,O,0.006081914,3,0.802325581,"0.8336557059961315
"
11447,A,,,România,declara,război,A,1,3,0.802325581,"0.8336557059961315
",
11448,O,,,,declara,război,O,0.000104354,3,0.802325581,"0.8336557059961315
",
11449,S,"""Acc",,,armata,fi,,A,1,3,0.802325581,"0.8336557059961315
"
11450,A,"""Acc",,,regele,da,acordul,A,0.999936938,3,0.802325581,"0.8336557059961315
"
11451,O,"""Acc",,,,da,acordul,O,0.00529526,3,0.802325581,"0.8336557059961315
"
11452,O,"""Acc",,,,refuza,semnarea,O,7.51E-10,3,0.802325581,"0.8336557059961315
"
11453,A,"""Acc",,,Regele,destitui,l-,A,0.982388079,3,0.802325581,"0.8336557059961315
"
11454,S,,,România,trece,,A,0.99990499,3,0.802325581,"0.8336557059961315
",
11455,S,"""Acc",,,trupele,ocupa,,O,0.000375206,3,0.802325581,"0.8336557059961315
"
11456,S,"""Acc",,,regele,forța,,A,0.994418621,3,0.802325581,"0.8336557059961315
"
11457,O,"""Acc",,,,proclama,Republica,O,0.233382955,3,0.802325581,"0.8336557059961315
"
11458,S,,,Ceaușescu,deveni,,A,0.999921322,3,0.802325581,"0.8336557059961315
",
11459,S,"""Acc",,,Conducerea,deveni,,A,0.999979496,3,0.802325581,"0.8336557059961315
"
11460,S,,,protest,transforma,,O,0.003024581,3,0.802325581,"0.8336557059961315
",
11461,O,,,,înlătura,dictator,O,7.47E-05,3,0.802325581,"0.8336557059961315
",
11462,S-passive,,,alegeri,organiza,,O,0.016308956,3,0.802325581,"0.8336557059961315
",
11463,S,"""Acc",,,Dezlănțuirile,duce,,A,0.999969959,3,0.802325581,"0.8336557059961315
"
11464,S-expletive,,,Emil,învinge,președintele,A,1,3,0.802325581,"0.8336557059961315
",
11465,O,"""Acc",,,,învinge,președintele,O,0.001643382,3,0.802325581,"0.8336557059961315
"
11466,S,,,Ciorbea,rămâne,,A,0.999999523,3,0.802325581,"0.8336557059961315
",
11467,S,"""Acc",,,Teritoriul,numi,,A,0.99999702,3,0.802325581,"0.8336557059961315
"
11468,A,,,România,suprapune,sistem,A,0.999920249,3,0.802325581,"0.8336557059961315
",
11469,O,,,,suprapune,sistem,A,0.928930342,3,0.802325581,"0.8336557059961315
",
11470,O,"""Dat",,,,subordona,Carpaților,O,3.79E-06,3,0.802325581,"0.8336557059961315
"
11471,S,,,România,situa,,A,1,3,0.802325581,"0.8336557059961315
",
11472,S,"""Acc",,,orașul,rămâne,,A,0.997639656,3,0.802325581,"0.8336557059961315
"
11473,S,,,Iașul,putea,,A,0.999999762,3,0.802325581,"0.8336557059961315
",
11474,O,"""Acc",,,,obține,titlul,O,1.25E-05,3,0.802325581,"0.8336557059961315
"
11475,O,"""Acc",,,,organiza,manifestație,O,1.16E-07,3,0.802325581,"0.8336557059961315
"
11476,S,"""Acc",,,Municipiul,afla,,A,0.999996185,3,0.802325581,"0.8336557059961315
"
11477,S,"""Acc",,,orașul,afla,,A,0.999975085,3,0.802325581,"0.8336557059961315
"
11478,S,"""Acc",,,nucleul,afla,,A,0.601182699,3,0.802325581,"0.8336557059961315
"
11479,O,"""Acc",,,,calcula,numărul,A,0.754182458,3,0.802325581,"0.8336557059961315
"
11480,O,,,,avea,unde,O,3.50E-05,3,0.802325581,"0.8336557059961315
",
11481,O,"""Acc",,,,avea,numărul,A,0.737274587,3,0.802325581,"0.8336557059961315
"
11482,O,,,,corespunde,frecvențe,A,0.99403739,3,0.802325581,"0.8336557059961315
",
11483,S-expletive,,,moduri,corespunde,frecvențe,O,0.005351509,3,0.802325581,"0.8336557059961315
",
11484,O,,,,asocia,valori,A,0.999972701,3,0.802325581,"0.8336557059961315
",
11485,S-expletive-passive,,,moduri,asocia,valori,O,1.38E-06,3,0.802325581,"0.8336557059961315
",
11486,S,,,direcții,exista,,A,0.990722716,3,0.802325581,"0.8336557059961315
",
11487,S-passive,"""Acc",,,numărul,obține,,O,0.018307598,3,0.802325581,"0.8336557059961315
"
11488,A,,,Max,introduce,ipoteza,A,0.999996185,3,0.802325581,"0.8336557059961315
",
11489,O,"""Acc",,,,introduce,ipoteza,O,0.044810835,3,0.802325581,"0.8336557059961315
"
11490,S,"""Acc",,,emisia,avea,,O,0.000199917,3,0.802325581,"0.8336557059961315
"
11491,A,,,Planck,postula,caracterul,A,1,3,0.802325581,"0.8336557059961315
",
11492,O,"""Acc",,,,postula,caracterul,O,0.000764308,3,0.802325581,"0.8336557059961315
"
11493,S,,,oscilator,putea,,A,0.972046077,3,0.802325581,"0.8336557059961315
",
11494,O,"""Acc",,,,avea,valoare,O,0.035950322,3,0.802325581,"0.8336557059961315
"
11495,O,"""Acc",,,,constitui,Punctul,A,0.996770144,3,0.802325581,"0.8336557059961315
"
11496,S-expletive,"""Acc",,,determinarea,constitui,Punctul,O,0.009468923,3,0.802325581,"0.8336557059961315
"
11497,O,"""Acc",,,,determina,densitatea,A,0.743584275,3,0.802325581,"0.8336557059961315
"
11498,A,"""Acc",,,particulă,avea,energia,A,0.989727795,3,0.802325581,"0.8336557059961315
"
11499,O,"""Acc",,,,avea,energia,O,0.040931828,3,0.802325581,"0.8336557059961315
"
11500,S,"""Acc",,,Mecanica,arăta,,A,1,3,0.802325581,"0.8336557059961315
"
11501,S,"""Acc",,,mișcarea,înceta,,O,0.00388675,3,0.802325581,"0.8336557059961315
"
11502,S,"""Acc",,,energie,rămâne,,A,0.991494536,3,0.802325581,"0.8336557059961315
"
11503,A,,,lucru,afecta,demonstrația,A,0.999733388,3,0.802325581,"0.8336557059961315
",
11504,O,"""Acc",,,,afecta,demonstrația,O,0.080309436,3,0.802325581,"0.8336557059961315
"
11505,S,"""Acc",,,energie,interveni,,A,0.982117832,3,0.802325581,"0.8336557059961315
"
11506,S,"""Acc",,,Metodele,numi,,A,1,3,0.802325581,"0.8336557059961315
"
11507,A,,,Einstein,propune,demonstrație,A,0.999999762,3,0.802325581,"0.8336557059961315
",
11508,O,"""Acc",,,,propune,demonstrație,O,0.34626475,3,0.802325581,"0.8336557059961315
"
11509,S,,,atomi,afla,,A,0.998638093,3,0.802325581,"0.8336557059961315
",
11510,S,,,atomi,afla,,A,0.995202899,3,0.802325581,"0.8336557059961315
",
11511,S,"""Acc",,,Atomii,putea,,A,1,3,0.802325581,"0.8336557059961315
"
11512,O,"""Acc",,,,absorbi,energia,A,0.999985576,3,0.802325581,"0.8336557059961315
"
11513,S,,,atom,putea,,A,1,3,0.802325581,"0.8336557059961315
",
11514,S,"""Acc",,,Efectul,consta,,A,1,3,0.802325581,"0.8336557059961315
"
11515,S-passive,"""Acc",,,incintă,folosi,,O,0.073863536,3,0.802325581,"0.8336557059961315
"
11516,S-passive,,,electrozi,găsi,,O,2.88E-06,3,0.802325581,"0.8336557059961315
",
11517,S-passive,"""Acc",,,diferență,aplica,,O,0.023588475,3,0.802325581,"0.8336557059961315
"
11518,S-passive,"""Acc",,,caracteristica,trasa,,O,0.002686356,3,0.802325581,"0.8336557059961315
"
11519,S-passive,,,legi,obține,,O,0.001252305,3,0.802325581,"0.8336557059961315
",
11520,O,"""Acc",,,,arăta,barcă,O,2.80E-06,2,0.73255814,"0.7446808510638298
"
11521,S,"""Acc",,,băiețelul,țipa,,A,0.999997377,2,0.73255814,"0.7446808510638298
"
11522,O,"""Acc",,,,vârî,capul,O,0.006320165,2,0.73255814,"0.7446808510638298
"
11523,A,"""Acc",,,femeia,strânge,îl,A,0.969242871,2,0.73255814,"0.7446808510638298
"
11524,S,"""Acc",,,brațele,putea,,O,0.0023299,2,0.73255814,"0.7446808510638298
"
11525,A,"""Acc",,,elicopterul,lansa,bombă,A,0.999986529,2,0.73255814,"0.7446808510638298
"
11526,O,"""Acc",,,,lansa,bombă,O,0.004724774,2,0.73255814,"0.7446808510638298
"
11527,S,"""Acc",,,barca,face,,O,0.000140851,2,0.73255814,"0.7446808510638298
"
11528,S,,,Winston,opri,,A,0.94390434,2,0.73255814,"0.7446808510638298
",
11529,A,,,junghi,ține,#NAME?,O,3.32E-06,2,0.73255814,"0.7446808510638298
",
11530,O,"""Acc",,,,turna,șirul,O,0.404198021,2,0.73255814,"0.7446808510638298
"
11531,A,"""Acc",,,amintire,limpezi,i,O,0.027337587,2,0.73255814,"0.7446808510638298
"
11532,O,"""Acc",,,,începe,jurnalul,O,1.79E-07,2,0.73255814,"0.7446808510638298
"
11533,S,,,lucru,avea,,O,0.069659702,2,0.73255814,"0.7446808510638298
",
11534,A,,,Winston,întoarce,buton,A,0.773584664,2,0.73255814,"0.7446808510638298
",
11535,O,,,,întoarce,buton,A,0.980491281,2,0.73255814,"0.7446808510638298
",
11536,S,"""Acc",,,vocea,slăbi,,A,0.878655434,2,0.73255814,"0.7446808510638298
"
11537,S-passive,"""Acc",,,cuvintele,distinge,,O,0.186640397,2,0.73255814,"0.7446808510638298
"
11538,S,,,Winston,lucra,,A,0.5834108,2,0.73255814,"0.7446808510638298
",
11539,A,"""Acc",,,lumea,căra,scaunele,A,0.999921083,2,0.73255814,"0.7446808510638298
"
11540,O,"""Acc",,,,căra,scaunele,O,0.068864442,2,0.73255814,"0.7446808510638298
"
11541,S,,,persoane,apărea,,O,5.42E-07,2,0.73255814,"0.7446808510638298
",
11542,O,"""Acc",,,,face,muncă,O,0.148835778,2,0.73255814,"0.7446808510638298
"
11543,O,,,,avea,ani,O,1.15E-05,2,0.73255814,"0.7446808510638298
",
11544,O,,,,avea,păr,O,0.003275499,2,0.73255814,"0.7446808510638298
",
11545,O,"""Acc",,,,avea,eșarfă,O,0.246668875,2,0.73255814,"0.7446808510638298
"
11546,O,"""Acc",,,,scoate,frumusețea,O,0.288878798,2,0.73255814,"0.7446808510638298
"
11547,S,"""Acc",,,fata,apărea,,A,0.996878624,2,0.73255814,"0.7446808510638298
"
11548,S,"""Acc",,,semnalul,suna,,O,0.002598271,2,0.73255814,"0.7446808510638298
"
11549,O,"""Acc",,,,arunca,privire,O,2.08E-05,2,0.73255814,"0.7446808510638298
"
11550,O,,,,veni,zile,O,0.08937344,2,0.73255814,"0.7446808510638298
",
